element,time
12533, 523.000000
12534, 519.000000
12535, 518.000000
12536, 521.000000
12537, 524.000000
12538, 520.000000
12539, 524.000000
12540, 521.000000
12541, 517.000000
12542, 518.000000
12543, 520.000000
12544, 890.000000
12545, 519.000000
12546, 520.000000
12547, 521.000000
12548, 521.000000
12549, 518.000000
12550, 523.000000
12551, 516.000000
12552, 521.000000
12553, 525.000000
12554, 524.000000
12555, 518.000000
12556, 544.000000
12557, 520.000000
12558, 522.000000
12559, 524.000000
12560, 521.000000
12561, 524.000000
12562, 522.000000
12563, 520.000000
12564, 526.000000
12565, 518.000000
12566, 519.000000
12567, 888.000000
12568, 521.000000
12569, 521.000000
12570, 525.000000
12571, 523.000000
12572, 521.000000
12573, 542.000000
12574, 523.000000
12575, 522.000000
12576, 523.000000
12577, 518.000000
12578, 516.000000
12579, 544.000000
12580, 520.000000
12581, 517.000000
12582, 521.000000
12583, 520.000000
12584, 523.000000
12585, 524.000000
12586, 522.000000
12587, 522.000000
12588, 520.000000
12589, 523.000000
12590, 525.000000
12591, 520.000000
12592, 521.000000
12593, 520.000000
12594, 522.000000
12595, 519.000000
12596, 520.000000
12597, 534.000000
12598, 518.000000
12599, 520.000000
12600, 524.000000
12601, 521.000000
12602, 544.000000
12603, 520.000000
12604, 522.000000
12605, 522.000000
12606, 526.000000
12607, 523.000000
12608, 525.000000
12609, 523.000000
12610, 519.000000
12611, 517.000000
12612, 519.000000
12613, 545.000000
12614, 522.000000
12615, 520.000000
12616, 528.000000
12617, 524.000000
12618, 518.000000
12619, 520.000000
12620, 518.000000
12621, 520.000000
12622, 521.000000
12623, 519.000000
12624, 893.000000
12625, 518.000000
12626, 518.000000
12627, 522.000000
12628, 517.000000
12629, 518.000000
12630, 522.000000
12631, 523.000000
12632, 528.000000
12633, 525.000000
12634, 526.000000
12635, 539.000000
12636, 548.000000
12637, 521.000000
12638, 517.000000
12639, 520.000000
12640, 527.000000
12641, 522.000000
12642, 521.000000
12643, 518.000000
12644, 520.000000
12645, 520.000000
12646, 518.000000
12647, 544.000000
12648, 522.000000
12649, 520.000000
12650, 520.000000
12651, 520.000000
12652, 522.000000
12653, 524.000000
12654, 522.000000
12655, 525.000000
12656, 521.000000
12657, 519.000000
12658, 899.000000
12659, 519.000000
12660, 528.000000
12661, 527.000000
12662, 521.000000
12663, 518.000000
12664, 525.000000
12665, 518.000000
12666, 516.000000
12667, 524.000000
12668, 523.000000
12669, 535.000000
12670, 547.000000
12671, 522.000000
12672, 522.000000
12673, 522.000000
12674, 517.000000
12675, 564.000000
12676, 521.000000
12677, 524.000000
12678, 521.000000
12679, 901.000000
12680, 519.000000
12681, 522.000000
12682, 521.000000
12683, 518.000000
12684, 540.000000
12685, 522.000000
12686, 523.000000
12687, 518.000000
12688, 525.000000
12689, 527.000000
12690, 518.000000
12691, 559.000000
12692, 520.000000
12693, 516.000000
12694, 540.000000
12695, 522.000000
12696, 524.000000
12697, 517.000000
12698, 524.000000
12699, 521.000000
12700, 516.000000
12701, 545.000000
12702, 520.000000
12703, 520.000000
12704, 524.000000
12705, 520.000000
12706, 519.000000
12707, 522.000000
12708, 517.000000
12709, 522.000000
12710, 519.000000
12711, 519.000000
12712, 529.000000
12713, 520.000000
12714, 525.000000
12715, 524.000000
12716, 526.000000
12717, 539.000000
12718, 520.000000
12719, 523.000000
12720, 523.000000
12721, 524.000000
12722, 521.000000
12723, 522.000000
12724, 547.000000
12725, 521.000000
12726, 517.000000
12727, 522.000000
12728, 522.000000
12729, 524.000000
12730, 519.000000
12731, 521.000000
12732, 528.000000
12733, 525.000000
12734, 525.000000
12735, 523.000000
12736, 522.000000
12737, 537.000000
12738, 521.000000
12739, 523.000000
12740, 523.000000
12741, 523.000000
12742, 517.000000
12743, 520.000000
12744, 525.000000
12745, 521.000000
12746, 522.000000
12747, 516.000000
12748, 521.000000
12749, 524.000000
12750, 526.000000
12751, 523.000000
12752, 523.000000
12753, 537.000000
12754, 519.000000
12755, 522.000000
12756, 520.000000
12757, 520.000000
12758, 520.000000
12759, 517.000000
12760, 523.000000
12761, 523.000000
12762, 522.000000
12763, 521.000000
12764, 518.000000
12765, 521.000000
12766, 516.000000
12767, 534.000000
12768, 521.000000
12769, 520.000000
12770, 524.000000
12771, 524.000000
12772, 522.000000
12773, 520.000000
12774, 523.000000
12775, 521.000000
12776, 526.000000
12777, 521.000000
12778, 522.000000
12779, 517.000000
12780, 515.000000
12781, 520.000000
12782, 521.000000
12783, 517.000000
12784, 512.000000
12785, 513.000000
12786, 521.000000
12787, 518.000000
12788, 519.000000
12789, 525.000000
12790, 518.000000
12791, 519.000000
12792, 526.000000
12793, 522.000000
12794, 526.000000
12795, 522.000000
12796, 523.000000
12797, 525.000000
12798, 522.000000
12799, 523.000000
12800, 517.000000
12801, 516.000000
12802, 534.000000
12803, 517.000000
12804, 523.000000
12805, 523.000000
12806, 519.000000
12807, 521.000000
12808, 528.000000
12809, 527.000000
12810, 522.000000
12811, 523.000000
12812, 522.000000
12813, 524.000000
12814, 521.000000
12815, 520.000000
12816, 523.000000
12817, 521.000000
12818, 518.000000
12819, 525.000000
12820, 518.000000
12821, 520.000000
12822, 523.000000
12823, 520.000000
12824, 526.000000
12825, 518.000000
12826, 520.000000
12827, 517.000000
12828, 522.000000
12829, 518.000000
12830, 521.000000
12831, 525.000000
12832, 523.000000
12833, 521.000000
12834, 528.000000
12835, 522.000000
12836, 517.000000
12837, 521.000000
12838, 516.000000
12839, 523.000000
12840, 525.000000
12841, 519.000000
12842, 523.000000
12843, 522.000000
12844, 518.000000
12845, 524.000000
12846, 524.000000
12847, 523.000000
12848, 520.000000
12849, 518.000000
12850, 518.000000
12851, 523.000000
12852, 525.000000
12853, 528.000000
12854, 521.000000
12855, 523.000000
12856, 523.000000
12857, 518.000000
12858, 521.000000
12859, 524.000000
12860, 523.000000
12861, 519.000000
12862, 518.000000
12863, 518.000000
12864, 520.000000
12865, 520.000000
12866, 520.000000
12867, 519.000000
12868, 516.000000
12869, 522.000000
12870, 521.000000
12871, 525.000000
12872, 520.000000
12873, 521.000000
12874, 520.000000
12875, 523.000000
12876, 525.000000
12877, 519.000000
12878, 521.000000
12879, 520.000000
12880, 517.000000
12881, 523.000000
12882, 526.000000
12883, 518.000000
12884, 516.000000
12885, 521.000000
12886, 518.000000
12887, 521.000000
12888, 519.000000
12889, 522.000000
12890, 523.000000
12891, 523.000000
12892, 524.000000
12893, 527.000000
12894, 523.000000
12895, 522.000000
12896, 520.000000
12897, 516.000000
12898, 516.000000
12899, 518.000000
12900, 519.000000
12901, 525.000000
12902, 552.000000
12903, 515.000000
12904, 536.000000
12905, 518.000000
12906, 525.000000
12907, 521.000000
12908, 523.000000
12909, 530.000000
12910, 521.000000
12911, 523.000000
12912, 522.000000
12913, 527.000000
12914, 522.000000
12915, 521.000000
12916, 521.000000
12917, 520.000000
12918, 516.000000
12919, 525.000000
12920, 528.000000
12921, 521.000000
12922, 525.000000
12923, 520.000000
12924, 519.000000
12925, 521.000000
12926, 523.000000
12927, 525.000000
12928, 520.000000
12929, 519.000000
12930, 523.000000
12931, 521.000000
12932, 518.000000
12933, 521.000000
12934, 523.000000
12935, 524.000000
12936, 527.000000
12937, 522.000000
12938, 523.000000
12939, 522.000000
12940, 527.000000
12941, 517.000000
12942, 521.000000
12943, 521.000000
12944, 521.000000
12945, 520.000000
12946, 522.000000
12947, 523.000000
12948, 522.000000
12949, 525.000000
12950, 525.000000
12951, 518.000000
12952, 621.000000
12953, 517.000000
12954, 523.000000
12955, 522.000000
12956, 523.000000
12957, 515.000000
12958, 520.000000
12959, 517.000000
12960, 518.000000
12961, 518.000000
12962, 518.000000
12963, 522.000000
12964, 518.000000
12965, 517.000000
12966, 518.000000
12967, 523.000000
12968, 526.000000
12969, 521.000000
12970, 521.000000
12971, 524.000000
12972, 521.000000
12973, 524.000000
12974, 520.000000
12975, 524.000000
12976, 528.000000
12977, 523.000000
12978, 517.000000
12979, 524.000000
12980, 520.000000
12981, 520.000000
12982, 520.000000
12983, 519.000000
12984, 522.000000
12985, 519.000000
12986, 520.000000
12987, 523.000000
12988, 521.000000
12989, 521.000000
12990, 520.000000
12991, 524.000000
12992, 520.000000
12993, 521.000000
12994, 525.000000
12995, 524.000000
12996, 526.000000
12997, 530.000000
12998, 520.000000
12999, 524.000000
13000, 521.000000
13001, 518.000000
13002, 518.000000
13003, 517.000000
13004, 522.000000
13005, 520.000000
13006, 518.000000
13007, 520.000000
13008, 520.000000
13009, 522.000000
13010, 522.000000
13011, 525.000000
13012, 521.000000
13013, 518.000000
13014, 520.000000
13015, 525.000000
13016, 541.000000
13017, 518.000000
13018, 518.000000
13019, 523.000000
13020, 515.000000
13021, 519.000000
13022, 519.000000
13023, 517.000000
13024, 519.000000
13025, 521.000000
13026, 521.000000
13027, 521.000000
13028, 525.000000
13029, 522.000000
13030, 520.000000
13031, 524.000000
13032, 523.000000
13033, 522.000000
13034, 525.000000
13035, 522.000000
13036, 521.000000
13037, 527.000000
13038, 527.000000
13039, 523.000000
13040, 526.000000
13041, 519.000000
13042, 513.000000
13043, 559.000000
13044, 522.000000
13045, 522.000000
13046, 516.000000
13047, 515.000000
13048, 522.000000
13049, 524.000000
13050, 522.000000
13051, 524.000000
13052, 517.000000
13053, 526.000000
13054, 520.000000
13055, 527.000000
13056, 520.000000
13057, 520.000000
13058, 521.000000
13059, 520.000000
13060, 522.000000
13061, 525.000000
13062, 521.000000
13063, 524.000000
13064, 542.000000
13065, 524.000000
13066, 522.000000
13067, 526.000000
13068, 522.000000
13069, 522.000000
13070, 521.000000
13071, 526.000000
13072, 527.000000
13073, 521.000000
13074, 524.000000
13075, 523.000000
13076, 517.000000
13077, 522.000000
13078, 525.000000
13079, 518.000000
13080, 522.000000
13081, 518.000000
13082, 520.000000
13083, 521.000000
13084, 516.000000
13085, 521.000000
13086, 528.000000
13087, 525.000000
13088, 518.000000
13089, 525.000000
13090, 534.000000
13091, 526.000000
13092, 520.000000
13093, 528.000000
13094, 523.000000
13095, 520.000000
13096, 521.000000
13097, 522.000000
13098, 523.000000
13099, 522.000000
13100, 520.000000
13101, 522.000000
13102, 521.000000
13103, 527.000000
13104, 519.000000
13105, 523.000000
13106, 519.000000
13107, 524.000000
13108, 523.000000
13109, 523.000000
13110, 521.000000
13111, 519.000000
13112, 521.000000
13113, 523.000000
13114, 524.000000
13115, 522.000000
13116, 517.000000
13117, 523.000000
13118, 522.000000
13119, 519.000000
13120, 520.000000
13121, 521.000000
13122, 520.000000
13123, 522.000000
13124, 524.000000
13125, 523.000000
13126, 519.000000
13127, 521.000000
13128, 522.000000
13129, 524.000000
13130, 568.000000
13131, 517.000000
13132, 519.000000
13133, 518.000000
13134, 525.000000
13135, 520.000000
13136, 515.000000
13137, 520.000000
13138, 523.000000
13139, 524.000000
13140, 519.000000
13141, 517.000000
13142, 519.000000
13143, 515.000000
13144, 523.000000
13145, 522.000000
13146, 521.000000
13147, 519.000000
13148, 524.000000
13149, 522.000000
13150, 518.000000
13151, 523.000000
13152, 522.000000
13153, 524.000000
13154, 526.000000
13155, 537.000000
13156, 522.000000
13157, 521.000000
13158, 520.000000
13159, 521.000000
13160, 523.000000
13161, 522.000000
13162, 520.000000
13163, 520.000000
13164, 522.000000
13165, 518.000000
13166, 519.000000
13167, 520.000000
13168, 524.000000
13169, 519.000000
13170, 522.000000
13171, 524.000000
13172, 517.000000
13173, 519.000000
13174, 521.000000
13175, 525.000000
13176, 521.000000
13177, 521.000000
13178, 524.000000
13179, 520.000000
13180, 522.000000
13181, 525.000000
13182, 523.000000
13183, 522.000000
13184, 521.000000
13185, 518.000000
13186, 522.000000
13187, 526.000000
13188, 518.000000
13189, 521.000000
13190, 521.000000
13191, 523.000000
13192, 524.000000
13193, 518.000000
13194, 522.000000
13195, 522.000000
13196, 527.000000
13197, 520.000000
13198, 520.000000
13199, 523.000000
13200, 519.000000
13201, 526.000000
13202, 523.000000
13203, 517.000000
13204, 522.000000
13205, 519.000000
13206, 520.000000
13207, 521.000000
13208, 525.000000
13209, 523.000000
13210, 523.000000
13211, 522.000000
13212, 522.000000
13213, 521.000000
13214, 522.000000
13215, 535.000000
13216, 520.000000
13217, 524.000000
13218, 523.000000
13219, 519.000000
13220, 519.000000
13221, 520.000000
13222, 522.000000
13223, 532.000000
13224, 523.000000
13225, 525.000000
13226, 518.000000
13227, 526.000000
13228, 525.000000
13229, 521.000000
13230, 525.000000
13231, 525.000000
13232, 523.000000
13233, 520.000000
13234, 535.000000
13235, 528.000000
13236, 519.000000
13237, 521.000000
13238, 520.000000
13239, 521.000000
13240, 524.000000
13241, 519.000000
13242, 524.000000
13243, 524.000000
13244, 519.000000
13245, 521.000000
13246, 522.000000
13247, 513.000000
13248, 519.000000
13249, 523.000000
13250, 519.000000
13251, 519.000000
13252, 519.000000
13253, 522.000000
13254, 521.000000
13255, 516.000000
13256, 525.000000
13257, 521.000000
13258, 520.000000
13259, 525.000000
13260, 522.000000
13261, 524.000000
13262, 519.000000
13263, 520.000000
13264, 520.000000
13265, 523.000000
13266, 527.000000
13267, 519.000000
13268, 524.000000
13269, 524.000000
13270, 526.000000
13271, 521.000000
13272, 657.000000
13273, 520.000000
13274, 523.000000
13275, 526.000000
13276, 520.000000
13277, 522.000000
13278, 522.000000
13279, 519.000000
13280, 521.000000
13281, 524.000000
13282, 521.000000
13283, 520.000000
13284, 519.000000
13285, 520.000000
13286, 512.000000
13287, 520.000000
13288, 520.000000
13289, 519.000000
13290, 526.000000
13291, 521.000000
13292, 523.000000
13293, 530.000000
13294, 523.000000
13295, 525.000000
13296, 520.000000
13297, 521.000000
13298, 520.000000
13299, 524.000000
13300, 517.000000
13301, 524.000000
13302, 522.000000
13303, 113.000000
13304, 522.000000
13305, 521.000000
13306, 520.000000
13307, 525.000000
13308, 524.000000
13309, 526.000000
13310, 523.000000
13311, 521.000000
13312, 523.000000
13313, 540.000000
13314, 517.000000
13315, 528.000000
13316, 521.000000
13317, 525.000000
13318, 523.000000
13319, 523.000000
13320, 523.000000
13321, 527.000000
13322, 528.000000
13323, 527.000000
13324, 524.000000
13325, 526.000000
13326, 527.000000
13327, 527.000000
13328, 530.000000
13329, 521.000000
13330, 527.000000
13331, 523.000000
13332, 528.000000
13333, 528.000000
13334, 529.000000
13335, 526.000000
13336, 527.000000
13337, 524.000000
13338, 524.000000
13339, 517.000000
13340, 519.000000
13341, 521.000000
13342, 520.000000
13343, 518.000000
13344, 522.000000
13345, 521.000000
13346, 517.000000
13347, 520.000000
13348, 515.000000
13349, 520.000000
13350, 520.000000
13351, 523.000000
13352, 524.000000
13353, 521.000000
13354, 521.000000
13355, 526.000000
13356, 525.000000
13357, 571.000000
13358, 521.000000
13359, 519.000000
13360, 531.000000
13361, 517.000000
13362, 517.000000
13363, 517.000000
13364, 519.000000
13365, 517.000000
13366, 521.000000
13367, 519.000000
13368, 525.000000
13369, 518.000000
13370, 520.000000
13371, 522.000000
13372, 521.000000
13373, 517.000000
13374, 521.000000
13375, 525.000000
13376, 520.000000
13377, 518.000000
13378, 526.000000
13379, 518.000000
13380, 522.000000
13381, 519.000000
13382, 518.000000
13383, 518.000000
13384, 520.000000
13385, 519.000000
13386, 517.000000
13387, 525.000000
13388, 520.000000
13389, 521.000000
13390, 525.000000
13391, 524.000000
13392, 518.000000
13393, 520.000000
13394, 522.000000
13395, 527.000000
13396, 518.000000
13397, 525.000000
13398, 524.000000
13399, 522.000000
13400, 535.000000
13401, 518.000000
13402, 518.000000
13403, 515.000000
13404, 521.000000
13405, 520.000000
13406, 516.000000
13407, 523.000000
13408, 523.000000
13409, 524.000000
13410, 516.000000
13411, 520.000000
13412, 522.000000
13413, 524.000000
13414, 520.000000
13415, 523.000000
13416, 525.000000
13417, 521.000000
13418, 525.000000
13419, 527.000000
13420, 521.000000
13421, 520.000000
13422, 517.000000
13423, 520.000000
13424, 522.000000
13425, 519.000000
13426, 519.000000
13427, 519.000000
13428, 523.000000
13429, 521.000000
13430, 517.000000
13431, 524.000000
13432, 532.000000
13433, 522.000000
13434, 518.000000
13435, 521.000000
13436, 522.000000
13437, 522.000000
13438, 522.000000
13439, 523.000000
13440, 520.000000
13441, 522.000000
13442, 523.000000
13443, 521.000000
13444, 517.000000
13445, 534.000000
13446, 520.000000
13447, 522.000000
13448, 523.000000
13449, 518.000000
13450, 523.000000
13451, 518.000000
13452, 519.000000
13453, 518.000000
13454, 520.000000
13455, 521.000000
13456, 526.000000
13457, 518.000000
13458, 522.000000
13459, 520.000000
13460, 524.000000
13461, 520.000000
13462, 524.000000
13463, 528.000000
13464, 522.000000
13465, 524.000000
13466, 519.000000
13467, 518.000000
13468, 517.000000
13469, 524.000000
13470, 522.000000
13471, 519.000000
13472, 520.000000
13473, 520.000000
13474, 521.000000
13475, 524.000000
13476, 518.000000
13477, 525.000000
13478, 525.000000
13479, 525.000000
13480, 523.000000
13481, 525.000000
13482, 521.000000
13483, 520.000000
13484, 524.000000
13485, 521.000000
13486, 519.000000
13487, 524.000000
13488, 522.000000
13489, 524.000000
13490, 520.000000
13491, 522.000000
13492, 525.000000
13493, 524.000000
13494, 519.000000
13495, 525.000000
13496, 546.000000
13497, 524.000000
13498, 520.000000
13499, 519.000000
13500, 524.000000
13501, 518.000000
13502, 521.000000
13503, 513.000000
13504, 516.000000
13505, 514.000000
13506, 520.000000
13507, 519.000000
13508, 521.000000
13509, 516.000000
13510, 521.000000
13511, 521.000000
13512, 526.000000
13513, 520.000000
13514, 527.000000
13515, 524.000000
13516, 522.000000
13517, 523.000000
13518, 519.000000
13519, 540.000000
13520, 521.000000
13521, 520.000000
13522, 519.000000
13523, 523.000000
13524, 517.000000
13525, 523.000000
13526, 518.000000
13527, 518.000000
13528, 522.000000
13529, 520.000000
13530, 523.000000
13531, 521.000000
13532, 518.000000
13533, 524.000000
13534, 523.000000
13535, 524.000000
13536, 521.000000
13537, 524.000000
13538, 517.000000
13539, 518.000000
13540, 515.000000
13541, 527.000000
13542, 526.000000
13543, 520.000000
13544, 527.000000
13545, 525.000000
13546, 521.000000
13547, 520.000000
13548, 519.000000
13549, 520.000000
13550, 522.000000
13551, 524.000000
13552, 520.000000
13553, 523.000000
13554, 520.000000
13555, 524.000000
13556, 517.000000
13557, 524.000000
13558, 521.000000
13559, 524.000000
13560, 527.000000
13561, 525.000000
13562, 522.000000
13563, 520.000000
13564, 520.000000
13565, 520.000000
13566, 520.000000
13567, 517.000000
13568, 520.000000
13569, 521.000000
13570, 522.000000
13571, 516.000000
13572, 520.000000
13573, 520.000000
13574, 519.000000
13575, 520.000000
13576, 527.000000
13577, 524.000000
13578, 524.000000
13579, 527.000000
13580, 520.000000
13581, 522.000000
13582, 522.000000
13583, 528.000000
13584, 519.000000
13585, 549.000000
13586, 535.000000
13587, 521.000000
13588, 522.000000
13589, 524.000000
13590, 522.000000
13591, 524.000000
13592, 525.000000
13593, 521.000000
13594, 525.000000
13595, 523.000000
13596, 520.000000
13597, 525.000000
13598, 525.000000
13599, 527.000000
13600, 526.000000
13601, 525.000000
13602, 518.000000
13603, 520.000000
13604, 518.000000
13605, 515.000000
13606, 516.000000
13607, 519.000000
13608, 521.000000
13609, 520.000000
13610, 519.000000
13611, 519.000000
13612, 525.000000
13613, 525.000000
13614, 544.000000
13615, 523.000000
13616, 525.000000
13617, 525.000000
13618, 516.000000
13619, 519.000000
13620, 522.000000
13621, 520.000000
13622, 518.000000
13623, 522.000000
13624, 524.000000
13625, 522.000000
13626, 528.000000
13627, 521.000000
13628, 520.000000
13629, 524.000000
13630, 520.000000
13631, 519.000000
13632, 522.000000
13633, 535.000000
13634, 520.000000
13635, 519.000000
13636, 524.000000
13637, 521.000000
13638, 520.000000
13639, 519.000000
13640, 530.000000
13641, 519.000000
13642, 525.000000
13643, 523.000000
13644, 521.000000
13645, 525.000000
13646, 520.000000
13647, 536.000000
13648, 519.000000
13649, 519.000000
13650, 524.000000
13651, 521.000000
13652, 520.000000
13653, 558.000000
13654, 524.000000
13655, 523.000000
13656, 522.000000
13657, 526.000000
13658, 525.000000
13659, 519.000000
13660, 522.000000
13661, 523.000000
13662, 525.000000
13663, 517.000000
13664, 519.000000
13665, 518.000000
13666, 519.000000
13667, 523.000000
13668, 521.000000
13669, 520.000000
13670, 520.000000
13671, 524.000000
13672, 525.000000
13673, 523.000000
13674, 521.000000
13675, 541.000000
13676, 520.000000
13677, 523.000000
13678, 521.000000
13679, 525.000000
13680, 521.000000
13681, 525.000000
13682, 520.000000
13683, 522.000000
13684, 518.000000
13685, 515.000000
13686, 521.000000
13687, 516.000000
13688, 525.000000
13689, 520.000000
13690, 522.000000
13691, 518.000000
13692, 526.000000
13693, 521.000000
13694, 525.000000
13695, 524.000000
13696, 519.000000
13697, 520.000000
13698, 521.000000
13699, 522.000000
13700, 522.000000
13701, 520.000000
13702, 522.000000
13703, 524.000000
13704, 525.000000
13705, 524.000000
13706, 540.000000
13707, 519.000000
13708, 520.000000
13709, 518.000000
13710, 523.000000
13711, 523.000000
13712, 520.000000
13713, 522.000000
13714, 521.000000
13715, 522.000000
13716, 536.000000
13717, 523.000000
13718, 525.000000
13719, 525.000000
13720, 530.000000
13721, 522.000000
13722, 520.000000
13723, 519.000000
13724, 518.000000
13725, 514.000000
13726, 521.000000
13727, 525.000000
13728, 520.000000
13729, 534.000000
13730, 519.000000
13731, 522.000000
13732, 525.000000
13733, 518.000000
13734, 523.000000
13735, 521.000000
13736, 522.000000
13737, 523.000000
13738, 526.000000
13739, 523.000000
13740, 521.000000
13741, 520.000000
13742, 521.000000
13743, 519.000000
13744, 525.000000
13745, 527.000000
13746, 521.000000
13747, 522.000000
13748, 522.000000
13749, 521.000000
13750, 523.000000
13751, 528.000000
13752, 524.000000
13753, 518.000000
13754, 520.000000
13755, 519.000000
13756, 524.000000
13757, 524.000000
13758, 525.000000
13759, 526.000000
13760, 525.000000
13761, 524.000000
13762, 520.000000
13763, 524.000000
13764, 522.000000
13765, 541.000000
13766, 520.000000
13767, 521.000000
13768, 525.000000
13769, 522.000000
13770, 520.000000
13771, 515.000000
13772, 523.000000
13773, 523.000000
13774, 521.000000
13775, 519.000000
13776, 526.000000
13777, 521.000000
13778, 522.000000
13779, 537.000000
13780, 523.000000
13781, 525.000000
13782, 528.000000
13783, 525.000000
13784, 524.000000
13785, 521.000000
13786, 524.000000
13787, 519.000000
13788, 517.000000
13789, 519.000000
13790, 518.000000
13791, 521.000000
13792, 521.000000
13793, 521.000000
13794, 525.000000
13795, 525.000000
13796, 525.000000
13797, 520.000000
13798, 532.000000
13799, 523.000000
13800, 524.000000
13801, 520.000000
13802, 524.000000
13803, 523.000000
13804, 519.000000
13805, 537.000000
13806, 523.000000
13807, 521.000000
13808, 516.000000
13809, 517.000000
13810, 522.000000
13811, 520.000000
13812, 565.000000
13813, 516.000000
13814, 517.000000
13815, 520.000000
13816, 525.000000
13817, 517.000000
13818, 522.000000
13819, 522.000000
13820, 519.000000
13821, 522.000000
13822, 517.000000
13823, 520.000000
13824, 516.000000
13825, 520.000000
13826, 517.000000
13827, 522.000000
13828, 518.000000
13829, 519.000000
13830, 521.000000
13831, 518.000000
13832, 520.000000
13833, 523.000000
13834, 517.000000
13835, 518.000000
13836, 524.000000
13837, 525.000000
13838, 518.000000
13839, 524.000000
13840, 523.000000
13841, 523.000000
13842, 522.000000
13843, 519.000000
13844, 517.000000
13845, 522.000000
13846, 523.000000
13847, 524.000000
13848, 521.000000
13849, 519.000000
13850, 520.000000
13851, 523.000000
13852, 522.000000
13853, 521.000000
13854, 520.000000
13855, 516.000000
13856, 519.000000
13857, 524.000000
13858, 525.000000
13859, 523.000000
13860, 522.000000
13861, 520.000000
13862, 520.000000
13863, 521.000000
13864, 528.000000
13865, 521.000000
13866, 524.000000
13867, 519.000000
13868, 520.000000
13869, 521.000000
13870, 523.000000
13871, 521.000000
13872, 521.000000
13873, 523.000000
13874, 525.000000
13875, 525.000000
13876, 520.000000
13877, 520.000000
13878, 520.000000
13879, 524.000000
13880, 525.000000
13881, 517.000000
13882, 522.000000
13883, 517.000000
13884, 518.000000
13885, 516.000000
13886, 518.000000
13887, 518.000000
13888, 520.000000
13889, 519.000000
13890, 521.000000
13891, 523.000000
13892, 517.000000
13893, 520.000000
13894, 520.000000
13895, 525.000000
13896, 519.000000
13897, 520.000000
13898, 527.000000
13899, 525.000000
13900, 523.000000
13901, 519.000000
13902, 518.000000
13903, 540.000000
13904, 524.000000
13905, 522.000000
13906, 522.000000
13907, 520.000000
13908, 519.000000
13909, 519.000000
13910, 526.000000
13911, 521.000000
13912, 528.000000
13913, 515.000000
13914, 518.000000
13915, 519.000000
13916, 521.000000
13917, 516.000000
13918, 521.000000
13919, 521.000000
13920, 523.000000
13921, 529.000000
13922, 523.000000
13923, 520.000000
13924, 524.000000
13925, 521.000000
13926, 520.000000
13927, 519.000000
13928, 523.000000
13929, 517.000000
13930, 522.000000
13931, 1331.000000
13932, 547.000000
13933, 519.000000
13934, 520.000000
13935, 522.000000
13936, 536.000000
13937, 527.000000
13938, 524.000000
13939, 520.000000
13940, 523.000000
13941, 527.000000
13942, 521.000000
13943, 520.000000
13944, 524.000000
13945, 520.000000
13946, 524.000000
13947, 516.000000
13948, 519.000000
13949, 518.000000
13950, 521.000000
13951, 519.000000
13952, 519.000000
13953, 521.000000
13954, 523.000000
13955, 518.000000
13956, 524.000000
13957, 523.000000
13958, 523.000000
13959, 522.000000
13960, 523.000000
13961, 519.000000
13962, 522.000000
13963, 521.000000
13964, 522.000000
13965, 525.000000
13966, 542.000000
13967, 523.000000
13968, 521.000000
13969, 522.000000
13970, 521.000000
13971, 520.000000
13972, 522.000000
13973, 519.000000
13974, 523.000000
13975, 519.000000
13976, 526.000000
13977, 519.000000
13978, 520.000000
13979, 521.000000
13980, 519.000000
13981, 526.000000
13982, 521.000000
13983, 517.000000
13984, 520.000000
13985, 517.000000
13986, 519.000000
13987, 520.000000
13988, 518.000000
13989, 520.000000
13990, 519.000000
13991, 518.000000
13992, 523.000000
13993, 522.000000
13994, 520.000000
13995, 520.000000
13996, 517.000000
13997, 517.000000
13998, 518.000000
13999, 523.000000
14000, 521.000000
14001, 521.000000
14002, 522.000000
14003, 522.000000
14004, 519.000000
14005, 518.000000
14006, 521.000000
14007, 517.000000
14008, 525.000000
14009, 522.000000
14010, 524.000000
14011, 521.000000
14012, 524.000000
14013, 521.000000
14014, 519.000000
14015, 521.000000
14016, 520.000000
14017, 521.000000
14018, 519.000000
14019, 522.000000
14020, 525.000000
14021, 522.000000
14022, 523.000000
14023, 524.000000
14024, 526.000000
14025, 525.000000
14026, 524.000000
14027, 521.000000
14028, 520.000000
14029, 518.000000
14030, 520.000000
14031, 520.000000
14032, 523.000000
14033, 520.000000
14034, 522.000000
14035, 518.000000
14036, 523.000000
14037, 523.000000
14038, 521.000000
14039, 520.000000
14040, 558.000000
14041, 542.000000
14042, 526.000000
14043, 523.000000
14044, 521.000000
14045, 521.000000
14046, 524.000000
14047, 521.000000
14048, 518.000000
14049, 520.000000
14050, 522.000000
14051, 522.000000
14052, 521.000000
14053, 522.000000
14054, 520.000000
14055, 522.000000
14056, 523.000000
14057, 520.000000
14058, 523.000000
14059, 523.000000
14060, 518.000000
14061, 521.000000
14062, 539.000000
14063, 517.000000
14064, 522.000000
14065, 524.000000
14066, 521.000000
14067, 518.000000
14068, 520.000000
14069, 522.000000
14070, 518.000000
14071, 523.000000
14072, 528.000000
14073, 519.000000
14074, 523.000000
14075, 523.000000
14076, 519.000000
14077, 524.000000
14078, 522.000000
14079, 516.000000
14080, 523.000000
14081, 523.000000
14082, 523.000000
14083, 522.000000
14084, 516.000000
14085, 519.000000
14086, 522.000000
14087, 522.000000
